Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1/2/2008,34.43279738,34.74653663,33.83893663,34.32635117,5341700,0,0
1/3/2008,34.85857856,34.85857856,33.06578724,33.25627136,259300,0,0
1/4/2008,33.2898795,33.2898795,31.85564839,31.90607071,382300,0,0
1/7/2008,31.95089131,32.41589743,31.36263228,32.20300293,668600,0,0
1/8/2008,32.2702255,33.11619964,31.03768384,31.08810616,646700,0,0
1/9/2008,31.20576123,31.63715172,29.99002402,31.63715172,534600,0,0
1/10/2008,31.57552704,32.66240564,30.74636158,32.12456894,717000,0,0
1/11/2008,32.4327067,32.61758928,31.30100722,32.13017273,558300,0,0
1/14/2008,32.39348528,32.72963266,31.27859481,31.99571037,399900,0,0
1/15/2008,31.50269945,31.65396645,31.01528499,31.34583092,542700,0,0
1/16/2008,30.93124969,32.20861485,30.93124969,31.70439148,621800,0,0
1/17/2008,31.79963235,32.01813057,31.16095084,31.27300072,700400,0,0
1/18/2008,31.51389988,31.80522863,30.36539373,30.85841179,880900,0,0
1/22/2008,30.79679056,32.18059975,29.87798545,31.59794426,925800,0,0
1/23/2008,31.20576932,34.59526443,31.20576932,34.59526443,1329400,0,0
1/24/2008,34.62887222,35.35158932,33.41873864,33.78289795,755600,0,0
1/25/2008,34.19186512,34.51120566,33.25065022,33.58679962,690400,0,0
1/28/2008,33.60923406,34.72412491,33.10501067,34.72412491,814200,0,0
1/29/2008,34.66809665,34.95942544,34.13586139,34.41038132,532400,0,0
1/30/2008,34.32633469,34.94260555,33.47475898,33.4915657,589500,0,0
1/31/2008,33.36832927,34.56725813,33.07700042,34.16387939,743400,0,0
2/1/2008,34.37117094,35.64293257,34.28153146,35.59251022,848600,0,0
2/4/2008,35.55888207,35.55888207,34.70730627,35.22273254,520000,0,0
2/5/2008,34.61205858,35.12188326,33.97898102,33.97898102,711000,0,0
2/6/2008,34.21989123,34.3151322,33.34590505,33.42433929,558000,0,0
2/7/2008,33.32350506,34.21429825,33.05458665,34.21429825,462600,0,0
2/8/2008,34.13585116,34.13585116,32.70722168,33.12180328,837500,0,0
2/11/2008,33.12181335,33.53079355,32.3094545,32.4495163,720200,0,0
2/12/2008,32.66801375,33.53639645,32.66801375,33.37392426,902800,0,0
2/13/2008,34.05743061,34.05743061,33.04338233,33.63724518,814900,0,0
2/14/2008,33.62601554,34.03499548,32.99853968,33.00974274,1046100,0,0
2/15/2008,32.88649418,33.28426898,32.55034475,33.27866745,1150900,0,0
2/19/2008,34.25911147,34.25911147,32.6680096,33.19464111,1076500,0,0
2/20/2008,32.57837369,33.44675638,32.55035963,33.40193558,1518700,0,0
2/21/2008,33.65965424,33.80531758,32.49433899,32.49433899,1092300,0,0
2/22/2008,33.04336877,33.41313171,32.34306,33.41313171,1063400,0,0
2/25/2008,33.87253045,34.4327774,33.00414809,34.4327774,984800,0,0
2/26/2008,34.45519317,34.7129063,33.98458557,34.42718124,889100,0,0
2/27/2008,34.35996406,34.69611155,34.04062117,34.26472092,447800,0,0
2/28/2008,34.12464833,34.12464833,33.55879974,33.55879974,627800,0,0
2/29/2008,33.52518932,33.54199606,32.95373698,33.07699203,556600,0,0
3/3/2008,33.07138532,33.42994312,32.66800887,33.30669022,629500,0,0
3/4/2008,32.85849614,33.43555001,32.59517929,32.99295425,517100,0,0
3/5/2008,32.88651482,33.65405297,32.88651482,33.44676208,558300,0,0
3/6/2008,33.51958973,33.51958973,31.90607726,31.92288399,535000,0,0
3/7/2008,31.96209961,32.62319142,31.50830079,32.44391251,636400,0,0
3/10/2008,32.57277922,32.60079116,31.83325292,31.98451996,752200,0,0
3/11/2008,32.96494621,34.06303024,32.46072287,34.06303024,577700,0,0
3/12/2008,33.85013025,34.4832101,33.34590912,33.34590912,363400,0,0
3/13/2008,33.17222459,34.01259509,32.359866,33.73807526,503300,0,0
3/14/2008,34.32633401,34.32633401,32.48872453,33.05457306,615900,0,0
3/17/2008,32.76325327,33.46356221,32.53355202,33.25627136,1021200,0,0
3/18/2008,34.28712673,34.73532403,33.52519025,34.7185173,774700,0,0
3/19/2008,34.58406061,35.29557484,34.45520401,34.45520401,372600,0,0
3/20/2008,34.5952582,35.88382823,34.51682395,35.60370255,531200,0,0
3/24/2008,36.46649235,36.75221965,36.02950016,36.40486908,384200,0,0
3/25/2008,36.7520573,36.91012998,35.97298297,36.49801254,752900,0.495,0
3/26/2008,36.14235366,36.35688462,35.70200916,35.79798126,437000,0,0
3/27/2008,36.76897982,36.76897982,35.42535822,35.50439453,673300,0,0
3/28/2008,36.37944621,36.37944621,35.00194878,35.08663177,491400,0,0
3/31/2008,35.66247247,36.03507597,35.05840668,35.22212601,409000,0,0
4/1/2008,35.98426366,37.22626877,35.71892561,37.22626877,3876600,0,0
4/2/2008,37.33918671,37.38435156,36.57140144,37.04562378,483400,0,0
4/3/2008,37.23755969,37.89243698,36.8085023,37.89243698,508900,0,0
4/4/2008,38.20858657,38.20858657,37.21498146,37.29401779,1124600,0,0
4/7/2008,37.93196212,37.93196212,36.93271025,36.949646,681300,0,0
4/8/2008,37.2375581,37.2375581,36.69559294,36.89883041,452500,0,0
4/9/2008,36.83673389,36.93835264,35.96168547,35.97297668,515900,0,0
4/10/2008,35.96168623,36.5657499,35.69634814,36.32299423,576600,0,0
4/11/2008,35.82618953,36.32863654,35.74715321,35.8769989,422300,0,0
